date,precision_code,precision,region,location,pleiades_name,pleiades_id,lat,lng,title,imprint,series,shelf_location,bsn
Oct-16,3,Region,Russia,Southwestern Siberia,,,55.4,86.7,Paleoantropologii͡a naselenii͡a i͡uga Zapadnoĭ Sibiri ėpokhi srednevekovʹi͡a : vtorai͡a polovina I--pervai͡a polovina II tys. n.ė. / D.V. Pozdni͡akov ; otvetstvennyĭ redaktor T.A. Chikisheva. // Палеоантропология населения юга Западной Сибири эпохи средневековья : вторая половина И--первая половина II тыс. н.э. / Д.В. Поздняков ; ответственный редактор Т.А. Чикишева.,"Novosibirsk : Izd-vo Instituta arkheologii i ėtnografii SO RAN, 2006.",,Large Collection: GN855.R9 P69 2006 ,4498222
Oct-16,3,Region,Egypt,(General),,,26,30,Papiri dell'Università di Genova (PUG) / a cura di Mario Amelotti e Livia Zingale Migliardi.,,"Università di Genova, Fondazione nobile Agostino Poggi ;10 // vol. 2-3Papyrologica Florentina ;volume VI, XX, XLVI",Large Collection: PA3310 .G45 v.4-5 2015-2016,4259414
Oct-16,3,Region,Egypt,Fayyum,Arsinoites/Krokodeilopolites Nomos,736893,29.25,30.75,"Papyrus de la Sorbonne : (P.Sorb. IV no 145-160) / Marie-Pierre Chaufray & Stéphanie Wackenier, dir.",,Papyrologica parisina ;IV,Large Collection: PJ1661.B53 P37 2016 ,4489208
Oct-16,3,Region,Caucasus,South Caucasus,,,41.297085,45.01507,Pogrebalʹnye obri͡ady narodov Zakavkazʹi͡a : kuvshinnye pogrebenii͡a VIII v. do n.ė.-VIII v n.ė. / A.I. Noneshvili. // Пoгребальные oбряды нaрoдoв Зaкaвкaзья : кувшинные пoгребения VIII в. дo н.э.-VIII в н.э. / A.И. Нoнешвили.,"Tbilisi : ""Met͡sniereba"", 1992.",,Small Collection: DK509 .N57 1992 ,4499445
Oct-16,3,Region,Egypt,(General),,,26,30,"Préhistoires de l'écriture : iconographie, pratiques graphiques et émergence de l'écrit dans l'Egypte prédynastique = Prehistories of writing : iconography, graphic practices and emergence of writing in Predynastic Egypt / sous la direction de Gwenola Graff & Alejandro Jimenez Serrano.",,Préhistoires de la Méditerranée,Large Collection: PJ1105 .P74 2016 ,4499324
Oct-16,3,Region,Egypt,(General),,,26,30,"Proceedings of the 27th International Congress of Papyrology / edited by Tomasz Derda, Adam Łajtar, Jakub Urbanik ; in cooperation with Andrzej Merończuk, Grzegorz Ochała.",,Journal of juristic papyrology. Supplement ;XXVIII,Small Collection: PA3339 .I5 2013 v.1-v.3,4486825
Oct-16,3,Region,Iran,(General),,,32,54,"Religion in the Achaemenid Persian empire : emerging Judaisms and trends / edited by Diana Edelman, Anne Fitzpatrick-McKinley, and Philippe Guillaume.",,"Orientalische Religionen in der Antike,1869-0513 ;17",Small Collection: BM176 .R448 2016 ,4432740
Oct-16,3,Region,Great Britain,England,Britannia,981513,52.5,-2.5,Roman mosaics of Britain / David S. Neal and Stephen R. Cosh.,"London : Illuminata Publishers for the Society of Antiquaries of London, 2002-2010.",,Large Collection: NA3770 .N434 2002 v.1-v.4,4499290
Oct-16,3,Region,Uzbekistan,Aral Sea Region (Southern),Aral Sea,442241741,44.85,60.45,Saki I͡Uzhnogo Priaralʹi͡a : arkheologii͡a i antropologii͡a mogilʹnikov / L.T. I͡Ablonskiĭ. // Сaки Южного Приаралья : aрхеология и антропология могильников / Л. T. Яблонский.,"Moskva : Rossiĭskai͡a akademii͡a nauk, In-t arkheologii, 1996.",,Large Collection: DS328.4.S35 I14 1996 ,4497917
Oct-16,3,Region,Uzbekistan,"Tagisken, Southern",,59844,,,"Saki Nizhneĭ Syrdarʹi : po materialam mogilʹnika I͡Uzhnyĭ Tagisken / M.A. Itina, L.T. I͡Ablonskiĭ. // Сaки Нижней Сырдарьи : пo мaтeриалам мoгильника Южный Taгискен / M.A. Итина, Л.Т. Яблонский.","Moskva : ROSSPĖN, 1997.",,Large Collection: DS328.4.S35 I86 1997 ,4499156
Oct-16,2,City,Italy,Amiternum,Amiternum ,413013,42.398788,13.3102685,Sallust / Sallust ; translated by J.C. Rolfe ; revised by John T. Ramsey.,,"Loeb classical library ;116, 522",Reference 3 Collection: PA6156.S3 S3 2013 v.2,4210066
Oct-16,1,Site,Iran,Bandar Abbas Museum,,,27.175374,56.258146,"Sasanian clay sealings in the Bandar Abbas Museum / Kamal Aldin Niknami, Sona Naderi.",,BAR international series ;2819,Large Collection: CD5344 .N55 2016 ,4435032
Oct-16,3,Region,Russia,North Caucasus,,,43.58,43.45,"Severnyĭ Kavkaz / [otvetstvennye redaktory: E.P. Maslov, A.I. Gozulov, S.N. Ri͡azant͡sev]. // Северный Кавказ / [ответственные редакторы: Е.П. Маслов, А.И. Гозулов, С.Н. Рязанцев].","Moskva : Gos. izd-vo geogr. lit-ry, 1957.",,Small Collection: HC337.C33 S48 1957 ,4495721
Oct-16,4,Broad region,Central Asia,Silk Road,,,39.466667,75.983333,"Silk road / Ted Cheatham, Bruno Faidutti.",,,Reference 3 Collection: MEDIA 1604 ,4489779
Oct-16,2,City,Italy,Naples,Parthenope/Neapolis ,433014,40.839995,14.25287,Silvae / Statius ; edited and translated by D.R. Shackleton Bailey ; with corrections by Christopher A. Parrott.,,Loeb classical library ;206 // Statius ;I,Reference 3 Collection: PA6156.S7 S73 2015 ,4494121
Oct-16,3,Region,Macedonia,(General),Macedonia,981531,42.5,22.5,Silver coinage with the types of Aesillas the Quaestor / by Robert A. Bauslaugh.,"New York : American Numismatic Society, 2000.","Numismatic studies,0517-404X ;no. 22",Large Collection: CJ546 .B38 2000 ,4499360
Oct-16,3,Region,Ukraine,Black Sea Lowland,,,47.15,34.4,"Skify i sarmaty v VII-III vv. do n.ė. : paleoėkologii͡a, antropologii͡a i arkheologii͡a : sbornik stateĭ / [otvetstvennye redaktory V.I. Guli͡aev, V.S. Olʹkhovskiĭ]. // Скифы и сарматы в VII-III вв. дo н.э. : палеоэкология, антропология и археология : сборник статей / [oтветственные редакторы В.И. Гуляев, В.С. Oльховский].","Moskva : Institut arkheologii RAN, 2000.",,Large Collection: DK508.425.S39 I58 1999 ,4489795
Oct-16,1,Site,Iran,Tang-e Bolaghi,,,30.2033,53.179,"Tang-e Bolaghi (Fars), sites TB76 and TB77 : rural settlements of the achaemenid and post-achaemenid periods : report of the archaeological rescue excavations carried out in 2005 and 2006 by the joint Iranian-Italian mission of the Iranian Center for Archaeological Research and the University of Bologna, with the collaboration of IsIAO, Italy / Alireza Askari Chaverdi, Pierfrancesco Callieri ; with contributions by M.L. Amadori [and 19 others].",,BAR international series ;2799,Large Collection: DS262.F38 A84 2016 ,4487023
Oct-16,1,Site,Jordan,Tell el-Mazar,,,32.216667,35.6,"Tell el-Mazar II : excavations on the mound 1977-1981 : field I / Khair Yassine, Eveline van der Steen.","Oxford : Archaeopress, ©2012.",BAR international series ;2430,Large Collection: DS154.9.M39 Y38 2012 ,3707088
Oct-16,3,Region,Greece,(General),,1001896,37.5,22.5,The Greek anthology / translated by W.R. Paton.,,Loeb classical library ;LCL 67,Reference 3 Collection: PA3612.A2 A25 2014 v.1,4113864
Oct-16,3,Region,Turkey,Cilicia,Cilicia,981514,37.5,32.5,The letter of love and concord : a revised diplomatic edition with historical and textual comments and English translation / by Zaroui Pogossian.,"Leiden ; Boston : Brill, 2010.","The medieval Mediterranean : peoples, economies and cultures, 400-1500 ;v. 88",Small Collection: DS156.C5 L4713 2010 ,3448901
Oct-16,2,City,Egypt,Oxyrhynchus,Oxyrhynchus/Pemje,736983,28.542574,30.65172,The Oxyrhynchus papyri.,"London : Sold at the Offices of the Egypt Exploration Fund, 1898-","Egypt Exploration Fund. Graeco-Roman Branch memoirs ;no. 1-2, 5-6, 8-16 // Graeco-Roman memoirs,0306-9222 ;no. 17-20, 26-27, 29-31, 34-36, 38-41, 44-46, 48-63, 65-67, 69, 71, 73-77, 79, 81-87, 89-92, 94-",Large Collection: PA3315.O83 O86 1898 v.16 & v.58,2304129
Oct-16,4,Broad region,Middle East,(General),,,29.3,42.5,The role of women in work and society in the ancient Near East / edited by Brigitte Lion and Cécile Michel.,,Studies in ancient Near Eastern records ;volume 13,Small Collection: HQ1137.M628 R65 2016 ,4491417
Oct-16,3,Region,Great Britain,England,Britannia,981513,52.5,-2.5,The Roman inscriptions of Britain / by R.G. Collingwood and R.P. Wright.,"Oxford : Clarendon Press, 1965-<2009>",,Large Collection: CN590 .C65 1965 v.1-v.3,2167193
Oct-16,1,Site,Egypt,Deir al-Bahri (Tomb of Senneferi),"Apa Phoibammon, Mon. ",785970,25.73156,32.607084,The tomb of Pharaoh's Chancellor Senneferi at Thebes (TT99) / edited by Nigel Strudwick ; with contributions by Helen Strudwick [and seven others] ; and appendices by Julie Dawson and Bridget Leach.,,,Large Collection: DT73.D45 T65 2016 v.1,4498745
Oct-16,3,Region,Greece,(General),,1001896,37.5,22.5,"Theocritus, Moschus, Bion / edited and translated by Neil Hopkinson.",,Loeb classical library ;LCL 28,Reference 3 Collection: PA3612.T35 T35 2015 ,4208523
Oct-16,3,Region,Uzbekistan,Khorazm oblasti,,,41.3333,61,Trudy Khorezmskoĭ arkheologo-ėtnograficheskoĭ ėkspedit͡sii. // Труды Хорезмской археолого-этнографической экспедиции.,"Moskva : Izd-vo Akademii nauk SSSR, 1952-<1984>",,Large Collection: DK881 .K45 1952 t.8 & t.10,2814283
Oct-16,2,City,Egypt,Hermopolis Magna,Hermopolis Magna/Schmun,756574,27.77962025,30.80358061,Un codex fiscal hermopolite : (P. Sorb. II 69) / Jean Gascou.,"Atlanta, Ga. : Scholars Press, c1994.",American studies in papyrology ;v. 32,Large Collection: PA3315.H475 G38 1994 ,578248
Oct-16,3,Region,Mongolia,(General),,,46.5,104.5,"Voennoe delo drevnikh kochevnikov Mongolii : (II tysi͡acheletie--III vek do n. ė.) / I͡U.S. Khudi͡akov, N. Ėrdėnė-Ochir ; pod redakt͡sieĭ V.P. Nikonorova. // Военное дело древних кочевников Монголии : (II тысячелетие--III век до н. э.) / Ю.С. Худяков, Н. Эрдэнэ-Очир ; под редакцией В.П. Никонорова.","Sankt-Peterburg : Filologicheskiĭ fakulʹtet Sankt-Peterburgskogo gos. universiteta, Nestor-Isto","Serii͡a ""Historia Militaris"" // Серия ""Historia Militaris""",Small Collection: U821.M65 K48 2011 ,4498226
Oct-16,3,Region,Ukraine,Eastern Ukraine--Forest-Steppe,,,50.38,33.33,Vostochnoukrainskai͡a lesostepʹ v ėpokhu sredneĭ i pozdneĭ bronzy (II tys. do n.ė.) / S.I. Berestnev ; [pod red. I͡A.P. Gershkovicha]. // Вoсточноукраинская лeсoстепь в эпоху средней и поздней бронзы (II тыс. дo н.э.) / С.И. Бeрeстнeв ; [пoд рeд. Я.П. Гeршковича].,"Kharʹkov : PF Amet, 2001.",,Large Collection: GN778.22.U38 B47 2001 ,4499690
Oct-16,3,Region,China,Xinjiang Uygur Zizhiqu,,,41,85,"Vostochnyĭ Turkestan i Sredni͡ai͡a Azii͡a : istorii͡a, kulʹtura, svi͡azi / pod redakt͡sieĭ B.A. Litvinskogo. // Восточный Туркестан и Средняя Азия : история, культура, связи / под редакцией Б.А. Литвинского.","Moskva : Izd-vo ""Nauka,"" Glav. red. vostochnoĭ lit-ry, 1984.",,Small Collection: DS793.S62 V66 1984 ,4495712
Oct-16,4,Broad region,Roman Empire,(General),,423025,41.9,12.5,Wearing the cloak : dressing the soldier in Roman times / edited by Marie-Louise Nosch.,"Oxford, UK : Oxbow Books ; Oakville, CT : David Brown Book Co., ©2012.",Ancient textiles series ;v. 10,Small Collection: UC465.R65 W43 2012 ,4499358
Oct-16,4,Broad region,China,(General),,,35,103,Wen wu. // 文物.,"Beijing : Wen wu chu ban she, 1959-",,Library 6 Collection: DS715 .W439 2016:no.9,1825873
Oct-16,3,Region,China,Western China,,,36,89.6,Xi yu wen shi =Literature & history of the Western regions. // 西域文史 =Literature & history of the Western regions.,"Beijing : Ke xue chu ban she, 2006-",,Library 6 Collection: DS793.N6 X5 v.9 (2015),4024100
Oct-16,5,No precision,(Cross-cultural),(General),,,35.5,18.5,"Zotero : a guide for librarians, researchers, and educators / by Jason Puckett.","Chicago : Association of College and Research Libraries, 2011.",,Reference 3 Collection: LB2395.7 .P83 2011 ,4490711
Oct-16,3,Region,Bulgaria,Roman Limes,,,43.70403,24.4738875,Водач по дунавския Римски Лимес в североизточна България = Guide along the Danube Roman Limes in Northeastern Bulgaria / [сост. и ред. Николай Ненов].,"Ruse : TC Grup OOD, [2014].",,Small Collection: DJK76.5 .V64 2014,4494334
Oct-16,4,Broad region,Central Asia,(General),,,45.450688,68.831901,"Замечательные исследователи горной Средней Азии / Д.Л. Aндрeeв, С.Н. Maтвeeв ; под редакцией Н.Г. Фрадкина. // Zamechatelʹnye issledovateli gornoĭ Sredneĭ Azii : D.L. Andreev, S.N. Matveev ; pod redakt͡sieĭ N.G. Fradkina.","Moskva : OGIZ, 1946.",Russkie puteshestvenniki,Small Collection: DK851 .A5 1946 ,4500502
Oct-16,3,Region,Uzbekistan,Khorezm (Kingdom),,,42.189608,59.326172,Нeкрополи Древнего Хoрезмa : aрхеология и aнтропология могильников / Л.Т. Яблонский. // Nekropoli Drevnego Khorezma : arkheologii͡a i antropologii͡a mogilʹnikov / L.T. I͡Ablonskiĭ.,"Moskva : Vostochnai͡a literatura RAN, 1999.",,Large Collection: DK948.82 .I14 1999 ,4486708
Oct-16,3,Region,China,"Frontiers (Xinjiang, Inner Mongolia, Tibet)",,,41.8,90.5,边疆考古研究 / 教育部人文社会科学重点研究基地吉林大学边疆考古研究中心编. // Bian jiang kao gu yan jiu / Jiao yu bu ren wen she hui ke xue zhong dian yan jiu ji di Jilin da xue bian jiang kao gu yan jiu zhong xin bian.,,,Library 6 Collection: CC79.E85 B56 no.17 (2015),4039066
Nov-16,1,Site,France,Berthouville, Canetonum.,108852,49.173333,0.621389," The Berthouville silver treasure and Roman luxury /edited by Kenneth Lapatin ; with contributions by Mathilde Avisseau-Broustet, Cécile Colonna, Isabelle Fauduet, Gaëlle Gautier, Susan Lansing Maish, Ruth Leader-Newby, Eduardo Sánchez."," Los Angeles :The J. Paul Getty Museum,[2014]",,Large Collection NK7107.3 .B47 2014 ,4078082
Nov-16,2,City,Iraq,Sippar-Amnanum, Sippar-Amnanum.,392373882,33.1,44.29," Tell ed-Dēr /Léon De Meyer, Hermann Gasche, Roland Paepe.","Leuven : Éditions Peters, 1971-"," Publication du Comité belge de recherches historiques, épigraphiques et archéalogique en Mésopotamie,2-5",Large Collection DS70.5.D47 T4 1971 v.4,2436353
Nov-16,2,City,Iraq,Umma, Umma.,44626252,31.621506,45.932937, Early Dynastic and Early Argonic administrative texts :mainly from the Umma Region in the Cornell University cuneiform collections /by Palmiro Notizia and Giuseppe Visicato.," Bethesda, Maryland :CDL Press,2016.", Cornell University studies in Assyriology and Sumerology (CUSAS) ; volume 33,Large Collection PJ3711 .C67 v.33 2016 ,4518937
Nov-16,2,City,Turkey,Larisa, Laris(s)a?,550683,38.689068,27.033411," Larisa Buruncuk :mimari arastirmalari = architectural survey /yayina hazirlayan/editor Turgut Saner ; yazarlar/authors İlhan Kayan, Ertuğ Öner, Pontus Hellström, Gizem Mater, Turgut Saner.", İstanbul :Ege Yayinlari2016.,,Large Collection DS156.L37 L37 2016 ,4513105
Nov-16,2,City,Greece,Nemea,Nemea,570504,37.808904,22.7108171, The coins /Robert C. Knapp and John D. Mac Isaac.,"Berkeley : University of California Press, 2003.", Excavations at Nemea ;3,Large Collection CJ435 .K57 2005 ,4502274
Nov-16,2,City,Greece,Karphi,Karphi,589842,35.2197135,25.471784, The pottery from Karphi :a re-examination /by Leslie Preston Day.,"London : British School at Athens, 2011.", British School at Athens studies ;19,Large Collection DF221.C8 D394 2011 ,4503826
Nov-16,1,Site,Turkey,Tille Hoyuk, Tille.,658623,37.754402,38.871403," Tille Höyük, v. 1 & v.3:pt. 1-2.","London : British Institute of Archaeology at Ankara, 1993-<2016>"," British Institute of Archaeology at Ankara monograph,0969-9007 ;no. 14, 15, 41, 50",Oversize Collection DS156.T54 T55 1993 v.1 & v.3:pt.1-2,1580754
Nov-16,1,Site,Israel,Jerusalem (Judgment Gate), Ierusalem/Hierosolyma/Col. Aelia Capitolina.,687928,31.77807,35.23065, The threshold of the Judgment Gate on the place of the Russian excavations in Jerusalem /B. Antipov.," Jerusalem :Franciscan Press,1932.",,Small Collection DS109.8.J92 A63 1932 ,4501007
Nov-16,2,City,Great Britain,Verulamium, Verulamium,79739,51.75202764,-0.3584681713," Verulamium excavations, v. 1-2 /by Sheppard Frere.","London : Society of Antiquaries of London; (Distributed by Thames and Hudson), 1972-<1983>"," Reports of the Research Committee of the Society of Antiquaries of London,no. 28, 41 // Oxford University committee for archaeology monograph ;no. 1",Large Collection DA690.S13 F7 1972 v.1-2,2430173
Nov-16,1,Site,Bulgaria, Provadii͡a-Solnit͡sata., Provadii͡a-Solnit͡sata.,802858342,43.1284,27.4725," Salt and gold :the role of salt in prehistoric Europe : proceedings of the international symposium (Humboldt-Kolleg) in Provadia, Bulgaria, 30 September - 4 October 2010 /edited by Vassil Nikolov and Krum Bacvarov = Salz und Gold : die Rolle des Salzes im prähistorischen Europa : Akten der internationalen Fachtagung (Humboldt-Kolleg) in Provadia, Bulgarien, 30 September - 4 October 2010 / herausgegeben von Vassil Nikolov und Krum Bacvarov."," Veliko Tarnovo :Verlag Faber,2012.",,Large Collection HD9213.E852 S358 2012 ,4507326
Nov-16,1,Site,Russia,Rassvet, Rassvet,825364,44.893277,37.404091, Naselenie arkhaicheskoĭ Sindiki :po materialam nekropoli͡a u khutora Rassvet /pod redakt͡sieĭ A.A. Malysheva. // Население архаической Синдики :по материалам некрополя у хутора Рассвет /под редакцией А.А. Малышева.,"Moskva : In-t arkheologii RAN, 2010.", Nekropoli Chernomorʹi͡a ;3 // Некрополи Черноморья ;3,Large Collection DK508.9.B56 N45 v.3 2010 ,4507390
Nov-16,2,City,Tajikistan,Sarazm, Sarazm.,85264970,39.507778,67.460278," Sarazm (Tadjikistan) céramiques :chalcolithique et bronze ancien /par B. Lyonnet, avec la collaboration de A. Isakov et la participation de N. Avanessova.","Paris : De Boccard, 1996.", Mémoires de la Mission archéologique française en Asie centrale ;t. 7,Large Collection DK929.5.S37 L96 1996 ,4507367
Nov-16,1,Site,Egypt,Gebel el-Haridi, Gebel el-Haridi.,880129700,26.766667,31.566667," Das Synodaldekret von Alexandria aus dem Jahre 243 v. Chr. /Yahia El-Masry, Hartwig Altenmüller, Heinz-Josef Thissen.","Hamburg : Buske, 2012.", Studien zur altägyptischen Kultur. Beihefte ;Bd. 11,Large Collection PJ1526.S85 M37 2012 ,3698835
Nov-16,1,Site,Iran,Tepe Hissar, Tepe Hissar. // [Damghan]/[(Medinat) Qumis],942260,36.129615,54.370446," Excavations at Tepe Hissar, Damghan /by Erich F. Schmidt; with an additional chapter on the Sasanian Building at Tepe Hissar by Fiske Kimball.","Philadelphia : Pub. for the University Museum by the University of Pennsylvania Press, 1937.", Publications of the Iranian Section of the University Museum,Large Collection DS325.T4 S35 1937 ,2482041
Nov-16,3,Region,Iran,Parthia, Parthyene/Parthia.,952097,38.5,57.5, Rodina parfi͡an /G.A. Koshelenko. // Рoдинa пaрфян /Г.А. Кошеленко.,"Moskva : Sov. khudozhnik, 1977.",,Small Collection N5899.P36 K67 1977 ,4519022
Nov-16,2,City,Syria,Ugarit,,668295,35.602208,35.78568," Basics of ancient Ugaritic :a concise grammar, workbook, and lexicon /Michael Williams.","Grand Rapids, Mich. : Zondervan, ©2012.",,Reference 4 Collection PJ4150 .W55 2012 ,4502297
Nov-16,2,City,Syria,Ugarit,,668295,35.602208,35.78568," Ougarit au Bronze moyen et au Bronze récent :actes du Colloque international tenu à Lyon en novembre 2001, ""Ougarit au IIe millénaire av. J.-C., état de recherches"" /édités par Yves Calvet et Marguerite Yon.","Lyon : Maison de l'Orient et de la Méditerranée, ©2008.", Travaux de la Maison de l'Orient et de la Méditerranée ;n⁰ 47,Large Collection DS99.U35 O93 2008 ,4519394
Nov-16,2,City,Afghanistan,Ai Khanoum,Alexandria Oxiana?,971693,37.163626,69.411854," Fouilles d'Aï Khanoum, t. 5-7 & 9.","Paris : Klincksieck, 1973-<2013 >"," Mémoires de la Délégation archéologique française en Afghanistan,0768-0473 ;t. 21, 26-31, 33-34",Oversize Collection DS375.A95 F68 1973 t.5-7 & 9,2793550
Nov-16,3,Region,Greece,(General),,1001896,37.5,22.5, Die antiken Sonnenuhren Griechenlands :Festland und Peloponnes /Karlheinz Schaldach.,"Frankfurt am Main : Verlag Harri Deutsch, 2006.",,Large Collection QB215 .S359 2006 ,4502173
